,t,wild type,rsks-1,daf-2,daf-2 rsks-1,daf-16; daf-2 rsks-1
76,19.09547738693467,0.5627028808696345,0.5627028808696345,0.5631849000731461,0.5631988148691409,0.562702880869634
77,19.346733668341706,0.5531211187316797,0.5531211187316797,0.5536168424812513,0.5536311530021685,0.5531211187316792
78,19.597989949748744,0.5434649734265592,0.5434649734265592,0.5439744098893684,0.5439891163880941,0.5434649734265588
79,19.849246231155778,0.5337381727741319,0.5337381727741319,0.5342613081646788,0.5342764102616869,0.5337381727741314
80,20.100502512562812,0.5239446448809467,0.5239446448809467,0.5244814424591774,0.5244969391136389,0.5239446448809462
81,20.351758793969847,0.5140885193434421,0.5140885193434421,0.5146389184277763,0.5146548079090957,0.5140885193434417
82,20.60301507537688,0.5041741279566713,0.5041741279566713,0.5047380429571215,0.5047543228170461,0.5041741279566707
83,20.85427135678392,0.49420600489200495,0.49420600489200495,0.494783324368896,0.4947999914143601,0.49420600489200417
84,21.105527638190953,0.4841888863069027,0.4841888863069027,0.484779472061021,0.48479652232788906,0.484188886306902
85,21.356783919597987,0.47412770934965964,0.47412770934965964,0.47473139554996724,0.4747488242778548,0.4741277093496591
86,21.608040201005025,0.464027610522073,0.464027610522073,0.46464420287742536,0.46466200448578193,0.4640276105220725
87,21.85929648241206,0.45389392336324275,0.45389392336324275,0.45452319834482713,0.45454136641047493,0.4538939233632421
88,22.110552763819094,0.44373217541824084,0.44373217541824084,0.44437387953972274,0.4443924067760502,0.4437321754182401
89,22.361809045226128,0.43354808445620013,0.43354808445620013,0.4342019336187983,0.43422081185681927,0.43354808445619947
90,22.613065326633162,0.4233475539034711,0.4233475539034711,0.4240132328134016,0.4240324529848912,0.42334755390347034
91,22.8643216080402,0.41313666745893785,0.41313666745893785,0.4138138291248464,0.41383338124777413,0.4131366674589372
92,23.115577889447234,0.4029216828603686,0.4029216828603686,0.4036099481785114,0.40362982134499614,0.40292168286036795
93,23.36683417085427,0.392709024772829,0.392709024772829,0.3934079822078664,0.39342816457487617,0.39270902477282826
94,23.618090452261306,0.38250527677273477,0.38250527677273477,0.38321448214205234,0.3832349609250804,0.3825052767727341
95,23.86934673366834,0.37231717240408563,0.37231717240408563,0.3730361487735573,0.37305691024349946,0.37231717240408496
96,24.120603015075375,0.36215158528680064,0.36215158528680064,0.3628798229858483,0.36290085246931036,0.3621515852867999
97,24.37185929648241,0.3520155182609266,0.3520155182609266,0.35275247502460383,0.3527737569078596,0.352015518260926
98,24.623115577889443,0.3419160915547698,0.3419160915547698,0.3426611928004062,0.34268271053722443,0.3419160915547692
99,24.87437185929648,0.3318605299697766,0.3318605299697766,0.3326131692154424,0.33263490533899165,0.331860529969776
100,25.125628140703515,0.32185614908022203,0.32185614908022203,0.3226156885119243,0.3226376246509548,0.3218561490802212
101,25.37688442211055,0.3119103404514803,0.3119103404514803,0.31267611164555986,0.3126982285450507,0.3119103404514797
102,25.628140703517587,0.3020305558868501,0.3020305558868501,0.30280186069351955,0.3028241382399599,0.3020305558868494
103,25.87939698492462,0.2922242907195545,0.2922242907195545,0.29300040231289104,0.29302281956435305,0.2922242907195539
104,26.130653266331656,0.2824990661736544,0.2824990661736544,0.2832792302726383,0.2833017654937708,0.28249906617365356
105,26.38190954773869,0.2728624108251526,0.2728624108251526,0.2736458470895147,0.27366847779156966,0.27286241082515184
106,26.633165829145725,0.2633218412025192,0.2633218412025192,0.2641077448062285,0.2641304477922024,0.26332184120251845
107,26.884422110552762,0.25388484157417607,0.25388484157417607,0.25467238495836775,0.2546951363733098,0.2538848415741754
108,27.135678391959797,0.2445588429791328,0.2445588429791328,0.24534717778513343,0.24536995317164298,0.24455884297913205
109,27.38693467336683,0.23535120156587536,0.23535120156587536,0.2361394607477415,0.23616223510663728,0.23535120156587458
110,27.63819095477387,0.22626917631374746,0.22626917631374746,0.2270564764283871,0.22707922428449626,0.2262691763137467
111,27.889447236180903,0.2173199062203335,0.2173199062203335,0.21810534989184296,0.21812804536481312,0.2173199062203328
112,28.140703517587937,0.20851038704769212,0.20851038704769212,0.20929306560100805,0.20931568248100554,0.20851038704769137
113,28.39195979899497,0.19984744772960825,0.19984744772960825,0.20062644398696508,0.20064895581507164,0.19984744772960758
114,28.643216080402006,0.19133772655121797,0.19133772655121797,0.19211211778321238,0.19213449793628776,0.19133772655121728
115,28.894472361809044,0.18298764722132133,0.18298764722132133,0.1837565082426436,0.1837787300223705,0.18298764722132063
116,29.145728643216078,0.17480339496631944,0.17480339496631944,0.17556580136441613,0.17558783809019107,0.17480339496631858
117,29.396984924623112,0.16679089278284745,0.16679089278284745,0.16754592426595846,0.1675677493712426,0.16679089278284667
118,29.64824120603015,0.1589557779937308,0.1589557779937308,0.1597025218429077,0.15972410897459402,0.15895577799373017
119,29.899497487437184,0.15130337925868675,0.15130337925868675,0.15204093386656997,0.15206225698687598,0.1513033792586861
120,30.15075376884422,0.14383869419712453,0.14383869419712453,0.1445661726744592,0.14458720616479984,0.1438386941971238
121,30.402010050251253,0.13656636778529854,0.13656636778529854,0.13728290161442525,0.1373036203806692,0.13656636778529788
122,30.653266331658287,0.12949067169379774,0.12949067169379774,0.13019541440668578,0.1302157939851536,0.12949067169379702
123,30.904522613065325,0.12261548473376614,0.12261548473376614,0.12330761559060575,0.12332763225411958,0.12261548473376555
124,31.15577889447236,0.11594427458121137,0.11594427458121137,0.11662300222415352,0.11664263308741048,0.11594427458121075
125,31.407035175879393,0.10948008094811468,0.10948008094811468,0.11014464700349551,0.11016387012699769,0.109480080948114
126,31.65829145728643,0.1032255003667061,0.1032255003667061,0.1038751829680306,0.10389397745977626,0.1032255003667055
127,31.909547738693465,0.09718267274907144,0.09718267274907144,0.09781678995219743,0.09783513606631028,0.09718267274907087
128,32.1608040201005,0.09135326987813337,0.09135326987813337,0.09197118293951873,0.09198906217097945,0.0913532698781328
129,32.41206030150754,0.0857384859779107,0.0857384859779107,0.08633960246649029,0.08635699764112123,0.08573848597791012
130,32.66331658291457,0.08033903050074244,0.08033903050074244,0.08092280721401843,0.08093970257287537,0.08033903050074194
131,32.914572864321606,0.0751551232568379,0.0751551232568379,0.07572106891211872,0.07573745018945204,0.0751551232568374
132,33.16582914572864,0.0701864919970852,0.0701864919970852,0.07073416966951798,0.07075002416348523,0.07018649199708472
133,33.417085427135675,0.06543237254351898,0.06543237254351898,0.06596140182364355,0.0659767184589861,0.06543237254351843
134,33.66834170854271,0.06089151154331147,0.06089151154331147,0.06140157038833649,0.061416339770275,0.06089151154331103
135,33.91959798994974,0.05656217190166982,0.05656217190166982,0.057052998156538505,0.05706721261519491,0.056562171901669414
136,34.17085427135678,0.05244214092676299,0.05244214092676299,0.05291353349334477,0.05292718711806253,0.052442140926762526
